Time (s),Channel 1 (V),Channel 2 (V)
0.66895521,-0.005461079744669172,3.793869320516629
0.673838019999998,-0.005461079744669172,3.797554877068384
0.6787208299999996,-0.001770249598905762,3.797554877068386
0.6836036399999976,-0.001770249598905762,3.797554877068386
0.6884864499999992,-0.001770249598905762,3.797554877068386
0.6933692600000008,-0.001770249598904084,3.797554877068386
0.6982520699999988,0.001920580546857648,3.797554877068386
0.7031348800000004,0.001920580546857648,3.797554877068386
0.7080176899999984,0.001920580546857648,3.797554877068386
0.7129004999999999,0.005611410692621057,3.797554877068386
0.717783309999998,0.005611410692621057,3.797554877068386
0.7226661199999995,0.005611410692621057,3.797554877068386
0.7275489299999975,0.009302240838382787,3.797554877068386
0.7324317399999991,0.009302240838384466,3.797554877068386
0.7373145500000007,0.01299307098414788,3.797554877068386
0.7421973599999987,0.01299307098414788,3.797554877068386
0.7470801700000003,0.01668390112991128,3.797554877068386
0.7519629799999983,0.01668390112991128,3.797554877068386
0.7568457899999999,0.01668390112991128,3.797554877068386
0.7617285999999979,0.02037473127567302,3.797554877068386
0.7666114099999994,0.02037473127567469,3.797554877068386
0.7714942199999975,0.02406556142143643,3.797554877068386
0.776377029999999,0.02406556142143811,3.797554877068386
0.7812598400000006,0.02775639156720319,3.797554877068386
0.7861426499999986,0.03144722171296492,3.797554877068386
0.7910254600000002,0.03144722171296492,3.801240433620143
0.7959082699999982,0.03513805185872833,3.797554877068386
0.8007910799999998,0.03513805185872833,3.797554877068386
0.8056738899999978,0.03882888200449006,3.797554877068386
0.8105566999999994,0.04251971215025515,3.797554877068386
0.8154395100000009,0.04251971215025683,3.797554877068386
0.8203223199999989,0.04621054229601856,3.797554877068386
0.8252051300000005,0.04990137244178365,3.797554877068386
0.8300879399999985,0.05359220258754538,3.797554877068386
0.8349707500000001,0.05359220258754538,3.797554877068386
0.8398535599999981,0.05728303273330711,3.797554877068386
0.8447363699999997,0.0609738628790722,3.797554877068386
0.8496191799999977,0.06466469302483394,3.797554877068386
0.8545019899999993,0.06466469302483561,3.797554877068386
0.8593848000000008,0.0683555231706007,3.797554877068386
0.8642676099999989,0.07204635331636243,3.797554877068386
0.8691504200000004,0.07573718346212584,3.797554877068386
0.8740332299999984,0.07573718346212584,3.797554877068386
0.87891604,0.07942801360788924,3.797554877068386
0.883798849999998,0.08311884375365097,3.797554877068386
0.8886816599999996,0.08680967389941607,3.797554877068386
0.8935644699999976,0.08680967389941607,3.797554877068386
0.8984472799999992,0.09050050404517948,3.797554877068386
0.9033300900000008,0.09419133419094457,3.801240433620142
0.9082128999999988,0.0978821643367063,3.797554877068386
0.9130957100000003,0.1015729944824697,3.797554877068386
0.9179785199999984,0.1052638246282331,3.797554877068386
0.9228613299999999,0.1089546547739965,3.801240433620143
0.9277441399999979,0.1126454849197583,3.797554877068388
0.9326269499999995,0.1126454849197599,3.797554877068386
0.9375097599999975,0.1163363150655217,3.797554877068386
0.9423925699999991,0.1200271452112868,3.797554877068386
0.9472753800000007,0.1237179753570518,3.797554877068386
0.9521581899999987,0.1274088055028136,3.797554877068386
0.9570410000000003,0.131099635648577,3.797554877068386
0.9619238099999983,0.1347904657943404,3.797554877068386
0.9668066199999998,0.1384812959401038,3.797554877068386
0.9716894299999979,0.1421721260858655,3.801240433620142
0.9765722399999994,0.1458629562316306,3.801240433620143
0.981455050000001,0.1532446165231591,3.801240433620143
0.986337859999999,0.1569354466689208,3.801240433620143
0.9912206700000006,0.1606262768146859,3.801240433620143
0.9961034799999986,0.1643171069604477,3.801240433620143
1.00098629,0.1680079371062111,3.801240433620143
1.005869099999998,0.1716987672519745,3.801240433620143
1.01075191,0.1753895973977379,3.797554877068386
1.015634719999998,0.1827712576892614,3.797554877068386
1.020517529999999,0.1864620878350281,3.801240433620143
1.025400340000001,0.1901529179807932,3.801240433620142
1.030283149999999,0.1938437481265549,3.797554877068386
1.03516596,0.1975345782723217,3.801240433620142
1.040048769999999,0.2049162385638452,3.797554877068386
1.04493158,0.2086070687096086,3.797554877068386
1.049814389999998,0.2122978988553703,3.801240433620142
1.0546972,0.2159887290011354,3.801240433620143
1.059580009999998,0.2196795591468972,3.801240433620143
1.064462819999999,0.2270612194384256,3.801240433620143
1.069345630000001,0.2307520495841907,3.801240433620143
1.074228439999999,0.2344428797299525,3.801240433620143
1.07911125,0.2418245400214809,3.801240433620143
1.083994059999998,0.2455153701672427,3.801240433620143
1.08887687,0.2528970304587695,3.801240433620143
1.093759679999998,0.2565878606045312,3.801240433620143
1.09864249,0.2602786907502963,3.801240433620143
1.103525299999998,0.2676603510418198,3.801240433620143
1.108408109999999,0.2713511811875865,3.801240433620143
1.113290920000001,0.2750420113333533,3.797554877068388
1.118173729999999,0.2824236716248768,3.801240433620143
1.12305654,0.2861145017706402,3.797554877068386
1.127939349999998,0.293496162062167,3.801240433620143
1.13282216,0.2971869922079304,3.801240433620143
1.137704969999998,0.3045686524994539,3.801240433620143
1.142587779999999,0.3082594826452206,3.801240433620143
1.147470589999998,0.3156411429367442,3.801240433620143
1.152353399999999,0.3193319730825108,3.801240433620143
1.157236210000001,0.3230228032282776,3.801240433620143
1.162119019999999,0.3304044635198011,3.801240433620143
1.16700183,0.3340952936655646,3.801240433620143
1.171884639999998,0.3414769539570913,3.801240433620143
1.17676745,0.3451677841028548,3.801240433620143
1.181650259999998,0.3525494443943782,3.801240433620143
1.186533069999999,0.356240274540145,3.801240433620143
1.191415880000001,0.3599311046859117,3.801240433620142
1.196298689999999,0.3673127649774351,3.797554877068386
1.201181500000001,0.3710035951232019,3.797554877068388
1.206064309999999,0.3783852554147255,3.801240433620143
1.21094712,0.3820760855604889,3.801240433620143
1.215829929999998,0.3894577458520156,3.797554877068386
1.22071274,0.3968394061435425,3.797554877068386
1.225595549999998,0.4005302362893042,3.801240433620142
1.230478359999999,0.4079118965808327,3.797554877068386
1.235361170000001,0.4152935568723611,3.801240433620142
1.240243979999999,0.4189843870181229,3.797554877068386
1.24512679,0.4263660473096531,3.797554877068386
1.250009599999998,0.4337477076011765,3.797554877068386
1.25489241,0.43743853774694,3.797554877068386
1.259775219999998,0.4448201980384635,3.797554877068386
1.26465803,0.4522018583299936,3.797554877068386
1.269540839999998,0.4558926884757554,3.797554877068386
1.274423649999999,0.4632743487672838,3.797554877068386
1.279306460000001,0.4706560090588123,3.797554877068386
1.284189269999999,0.4743468392045741,3.797554877068386
1.28907208,0.4817284994961042,3.801240433620142
1.293954889999998,0.4891101597876277,3.797554877068386
1.2988377,0.4964918200791545,3.797554877068386
1.303720509999998,0.503873480370678,3.801240433620142
1.30860332,0.5075643105164447,3.801240433620143
1.313486129999998,0.5149459708079682,3.801240433620143
1.318368939999999,0.5223276310994984,3.801240433620143
1.323251750000001,0.5297092913910285,3.797554877068386
1.328134559999999,0.5370909516825521,3.797554877068386
1.33301737,0.5444726119740788,3.797554877068386
1.337900179999998,0.5481634421198422,3.797554877068386
1.34278299,0.555545102411369,3.801240433620143
1.347665799999998,0.5629267627028925,3.801240433620143
1.352548609999999,0.5666175928486593,3.801240433620143
1.357431419999998,0.5739992531401827,3.801240433620143
1.362314229999999,0.5813809134317129,3.801240433620143
1.367197040000001,0.5887625737232414,3.797554877068388
1.372079849999999,0.5924534038690031,3.801240433620143
1.37696266,0.59983506416053,3.801240433620143
1.381845469999998,0.6072167244520568,3.801240433620143
1.38672828,0.6145983847435836,3.801240433620143
1.391611089999998,0.6219800450351071,3.801240433620143
1.396493899999999,0.6293617053266373,3.801240433620143
1.401376710000001,0.6367433656181674,3.801240433620143
1.406259519999999,0.6441250259096909,3.801240433620143
1.411142330000001,0.651506686201221,3.797554877068388
1.416025139999999,0.6588883464927445,3.801240433620143
1.42090795,0.6662700067842714,3.801240433620143
1.425790759999998,0.6736516670757982,3.801240433620143
1.43067357,0.681033327367325,3.797554877068386
1.435556379999998,0.6884149876588485,3.797554877068386
1.440439189999999,0.6957966479503787,3.801240433620143
1.445322000000001,0.7031783082419087,3.801240433620142
1.450204809999999,0.7105599685334323,3.797554877068386
1.45508762,0.7179416288249624,3.797554877068386
1.459970429999998,0.7253232891164859,3.797554877068386
1.46485324,0.7327049494080127,3.797554877068386
1.469736049999998,0.7400866096995362,3.797554877068386
1.47461886,0.7474682699910663,3.797554877068386
1.479501669999998,0.7548499302825898,3.797554877068386
1.484384479999999,0.76223159057412,3.797554877068386
1.489267290000001,0.7696132508656501,3.797554877068388
1.494150099999999,0.7769949111571737,3.801240433620143
1.49903291,0.7843765714487038,3.801240433620143
1.503915719999998,0.7917582317402273,3.801240433620143
1.50879853,0.7991398920317541,3.801240433620143
1.513681339999998,0.8065215523232776,3.797554877068388
1.51856415,0.8139032126148077,3.797554877068386
1.523446959999998,0.8212848729063312,3.797554877068386
1.528329769999999,0.8286665331978613,3.797554877068386
1.533212580000001,0.8360481934893915,3.797554877068386
1.538095389999999,0.843429853780915,3.797554877068386
1.5429782,0.8508115140724418,3.801240433620143
1.547861009999998,0.8581931743639687,3.797554877068386
1.55274382,0.8655748346554955,3.797554877068386
1.557626629999998,0.8766473250927806,3.801240433620142
1.562509439999999,0.8840289853843125,3.797554877068386
1.567392249999997,0.8914106456758359,3.797554877068386
1.572275059999999,0.8987923059673661,3.797554877068386
1.577157870000001,0.9061739662588963,3.797554877068386
1.582040679999999,0.9135556265504198,3.797554877068386
1.58692349,0.9209372868419466,3.797554877068386
1.591806299999998,0.9283189471334734,3.797554877068386
1.59668911,0.9393914375707636,3.797554877068386
1.601571919999998,0.9467730978622871,3.797554877068386
1.606454729999999,0.9541547581538173,3.797554877068386
1.611337540000001,0.9615364184453491,3.797554877068386
1.616220349999999,0.9726089088826343,3.797554877068386
1.621103160000001,0.9799905691741645,3.797554877068388
1.625985969999999,0.9873722294656879,3.801240433620143
1.63086878,0.9947538897572148,3.801240433620143
1.635751589999998,1.0058263801945,3.801240433620143
1.6406344,1.013208040486032,3.801240433620143
1.645517209999998,1.020589700777555,3.801240433620143
1.650400019999999,1.027971361069085,3.801240433620143
1.655282830000001,1.035353021360616,3.801240433620143
1.660165639999999,1.042734681652139,3.801240433620143
1.66504845,1.050116341943671,3.801240433620143
1.669931259999998,1.061188832380956,3.801240433620143
1.67481407,1.068570492672483,3.801240433620143
1.679696879999998,1.075952152964006,3.801240433620143
1.68457969,1.0870246434013,3.801240433620143
1.689462499999998,1.094406303692824,3.801240433620143
1.694345309999999,1.101787963984354,3.801240433620143
1.699228120000001,1.109169624275886,3.801240433620143
1.704110929999999,1.120242114713171,3.801240433620143
1.70899374,1.127623775004698,3.801240433620143
1.713876549999998,1.135005435296224,3.801240433620143
1.71875936,1.142387095587751,3.801240433620143
1.723642169999998,1.153459586025036,3.797554877068388
1.72852498,1.160841246316568,3.801240433620143
1.733407789999998,1.168222906608092,3.801240433620143
1.738290599999999,1.179295397045385,3.801240433620143
1.743173410000001,1.186677057336915,3.801240433620143
1.748056219999999,1.194058717628439,3.801240433620143
